    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    16.87     0.022     0.024     1.085     0.992     0.360     0.062        9.830
    16.88     0.022     0.024     1.086     0.992     0.360     0.062        9.916
    16.89     0.022     0.024     1.086     0.992     0.360     0.062        9.953
    16.90     0.022     0.024     1.085     0.992     0.360     0.062        9.843
    16.91     0.022     0.023     1.085     0.992     0.360     0.062        9.812
    16.92     0.022     0.023     1.085     0.992     0.360     0.062        9.809
    16.93     0.022     0.023     1.085     0.992     0.360     0.062        9.784
    16.94     0.022     0.023     1.086     0.992     0.360     0.062        9.946
    16.95     0.021     0.023     1.086     0.992     0.360     0.062        9.959
    16.96     0.021     0.023     1.085     0.992     0.360     0.062        9.795
    16.97     0.021     0.023     1.085     0.992     0.360     0.062        9.795
    16.98     0.021     0.023     1.085     0.992     0.360     0.062        9.798
    16.99     0.021     0.023     1.085     0.992     0.360     0.062        9.825
    17.00     0.021     0.023     1.086     0.992     0.360     0.062        9.874
    17.01     0.020     0.022     1.086     0.993     0.360     0.062        9.859
    17.02     0.020     0.022     1.086     0.993     0.360     0.062        9.870
    17.03     0.020     0.022     1.085     0.993     0.360     0.062        9.837
    17.04     0.020     0.022     1.085     0.993     0.360     0.062        9.826
    17.05     0.020     0.022     1.085     0.993     0.360     0.062        9.834
    17.06     0.020     0.021     1.085     0.993     0.360     0.062        9.823
    17.07     0.020     0.021     1.085     0.993     0.360     0.062        9.822
    17.08     0.020     0.021     1.085     0.993     0.360     0.062        9.772
    17.09     0.020     0.021     1.085     0.993     0.360     0.062        9.814
    17.10     0.020     0.021     1.086     0.993     0.360     0.062        9.852
    17.11     0.019     0.021     1.085     0.993     0.360     0.062        9.827
    17.12     0.019     0.021     1.085     0.993     0.360     0.062        9.838
    17.13     0.019     0.021     1.085     0.993     0.360     0.062        9.810
    17.14     0.019     0.021     1.085     0.993     0.360     0.062        9.788
    17.15     0.019     0.021     1.085     0.993     0.360     0.062        9.791
    17.16     0.018     0.020     1.085     0.993     0.360     0.062        9.831
    17.17     0.018     0.020     1.085     0.993     0.360     0.062        9.821
    17.18     0.018     0.020     1.085     0.993     0.359     0.062        9.696
    17.19     0.018     0.020     1.085     0.993     0.359     0.062        9.753
    17.20     0.018     0.020     1.085     0.993     0.360     0.062        9.766
    17.21     0.018     0.019     1.085     0.994     0.359     0.062        9.729
    17.22     0.018     0.019     1.085     0.994     0.360     0.062        9.798
    17.23     0.018     0.019     1.085     0.994     0.360     0.062        9.785
    17.24     0.018     0.019     1.086     0.994     0.360     0.062        9.877
    17.25     0.018     0.019     1.086     0.994     0.360     0.062        9.876
    17.26     0.017     0.019     1.085     0.994     0.360     0.062        9.776
    17.27     0.017     0.019     1.085     0.994     0.359     0.062        9.752
    17.28     0.017     0.019     1.085     0.994     0.359     0.062        9.697
    17.29     0.017     0.019     1.085     0.994     0.360     0.062        9.761
    17.30     0.017     0.019     1.085     0.994     0.360     0.062        9.792
    17.31     0.017     0.018     1.085     0.994     0.360     0.062        9.760
    17.32     0.017     0.018     1.085     0.994     0.359     0.062        9.715
    17.33     0.016     0.018     1.085     0.994     0.359     0.062        9.699
    17.34     0.016     0.018     1.085     0.994     0.359     0.062        9.756
    17.35     0.016     0.018     1.085     0.994     0.359     0.062        9.754
    17.36     0.016     0.017     1.085     0.994     0.359     0.062        9.707
    17.37     0.016     0.017     1.085     0.994     0.359     0.062        9.687
    17.38     0.016     0.017     1.085     0.994     0.359     0.062        9.738
    17.39     0.016     0.017     1.085     0.994     0.360     0.062        9.805
    17.40     0.016     0.017     1.085     0.994     0.359     0.062        9.744
    17.41     0.015     0.017     1.085     0.995     0.359     0.062        9.703
    17.42     0.015     0.016     1.084     0.995     0.359     0.062        9.626
    17.43     0.015     0.016     1.084     0.995     0.359     0.062        9.609
    17.44     0.015     0.016     1.085     0.995     0.360     0.062        9.805
    17.45     0.015     0.016     1.085     0.995     0.360     0.062        9.809
    17.46     0.015     0.016     1.085     0.995     0.360     0.062        9.787
    17.47     0.015     0.016     1.085     0.995     0.360     0.062        9.772
    17.48     0.015     0.016     1.084     0.995     0.359     0.062        9.620
    17.49     0.015     0.016     1.085     0.995     0.359     0.062        9.680
    17.50     0.014     0.016     1.085     0.995     0.359     0.062        9.710
    17.51     0.014     0.015     1.084     0.995     0.359     0.062        9.662
    17.52     0.014     0.015     1.084     0.995     0.359     0.062        9.632
    17.53     0.014     0.015     1.084     0.995     0.359     0.062        9.627
    17.54     0.014     0.015     1.085     0.995     0.359     0.062        9.738
    17.55     0.014     0.015     1.085     0.995     0.359     0.062        9.736
    17.56     0.013     0.014     1.084     0.995     0.359     0.062        9.594
    17.57     0.013     0.014     1.084     0.995     0.359     0.062        9.586
    17.58     0.013     0.014     1.084     0.995     0.359     0.062        9.655
    17.59     0.013     0.014     1.085     0.995     0.359     0.062        9.710
    17.60     0.013     0.014     1.085     0.995     0.359     0.062        9.712
    17.61     0.013     0.014     1.085     0.996     0.359     0.062        9.675
    17.62     0.012     0.014     1.084     0.996     0.359     0.062        9.572
    17.63     0.012     0.013     1.084     0.996     0.359     0.062        9.551
    17.64     0.012     0.013     1.085     0.996     0.359     0.062        9.754
    17.65     0.012     0.013     1.085     0.996     0.360     0.062        9.762
    17.66     0.012     0.013     1.084     0.996     0.359     0.062        9.624
    17.67     0.012     0.013     1.084     0.996     0.359     0.062        9.627
    17.68     0.012     0.013     1.084     0.996     0.359     0.062        9.651
    17.69     0.012     0.013     1.085     0.996     0.359     0.062        9.678
    17.70     0.012     0.013     1.084     0.996     0.359     0.062        9.557
    17.71     0.011     0.012     1.084     0.996     0.359     0.062        9.528
    17.72     0.011     0.012     1.084     0.996     0.359     0.062        9.570
    17.73     0.011     0.012     1.084     0.996     0.359     0.062        9.542
    17.74     0.011     0.012     1.085     0.996     0.360     0.062        9.771
    17.75     0.011     0.012     1.085     0.996     0.360     0.062        9.802
    17.76     0.010     0.011     1.084     0.996     0.359     0.062        9.640
    17.77     0.010     0.011     1.084     0.996     0.359     0.062        9.627
    17.78     0.010     0.011     1.084     0.996     0.359     0.062        9.532
    17.79     0.010     0.011     1.084     0.996     0.359     0.062        9.549
    17.80     0.010     0.011     1.084     0.996     0.359     0.062        9.581
    17.81     0.010     0.010     1.084     0.997     0.359     0.062        9.571
    17.82     0.010     0.010     1.085     0.997     0.359     0.062        9.683
    17.83     0.010     0.010     1.085     0.997     0.359     0.062        9.650
    17.84     0.009     0.010     1.084     0.997     0.359     0.062        9.507
    17.85     0.009     0.010     1.084     0.997     0.359     0.062        9.548
    17.86     0.009     0.009     1.084     0.997     0.359     0.062        9.504
    17.87     0.009     0.009     1.083     0.997     0.359     0.061        9.466
    17.88     0.009     0.009     1.084     0.997     0.359     0.062        9.525
    17.89     0.009     0.009     1.084     0.997     0.359     0.062        9.571
    17.90     0.009     0.009     1.084     0.997     0.359     0.062        9.614
    17.91     0.008     0.009     1.084     0.997     0.359     0.062        9.618
    17.92     0.008     0.009     1.084     0.997     0.359     0.062        9.550
    17.93     0.008     0.008     1.084     0.997     0.359     0.062        9.486
    17.94     0.008     0.008     1.084     0.997     0.359     0.062        9.603
    17.95     0.008     0.008     1.085     0.997     0.359     0.062        9.651
    17.96     0.007     0.008     1.084     0.998     0.359     0.062        9.544
    17.97     0.007     0.007     1.084     0.998     0.359     0.062        9.516
    17.98     0.007     0.007     1.083     0.998     0.359     0.061        9.431
    17.99     0.007     0.007     1.083     0.998     0.359     0.061        9.456
    18.00     0.007     0.007     1.084     0.998     0.359     0.062        9.624
    18.01     0.006     0.007     1.085     0.998     0.359     0.062        9.649
    18.02     0.006     0.007     1.083     0.998     0.359     0.061        9.350
    18.03     0.006     0.007     1.083     0.998     0.359     0.061        9.297
    18.04     0.006     0.007     1.085     0.998     0.359     0.062        9.662
    18.05     0.006     0.007     1.085     0.998     0.359     0.062        9.693
    18.06     0.005     0.005     1.085     0.998     0.360     0.062        9.796
    18.07     0.005     0.005     1.086     0.998     0.360     0.062        9.799
    18.08     0.005     0.005     1.082     0.998     0.358     0.061        9.218
    18.09     0.005     0.005     1.082     0.998     0.358     0.061        9.205
    18.10     0.005     0.005     1.084     0.998     0.359     0.062        9.540
    18.11     0.004     0.005     1.084     0.999     0.359     0.062        9.549
    18.12     0.004     0.005     1.084     0.999     0.359     0.062        9.585
    18.13     0.004     0.005     1.084     0.999     0.359     0.062        9.585
    18.14     0.004     0.004     1.083     0.999     0.359     0.061        9.461
    18.15     0.004     0.004     1.083     0.999     0.359     0.061        9.461
    
