    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
     4.17     1.817     2.025     1.115     0.401     0.384     0.066       14.279
     4.18     1.817     2.025     1.115     0.401     0.384     0.066       14.283
     4.19     1.817     2.026     1.115     0.401     0.384     0.066       14.287
     4.20     1.818     2.026     1.115     0.401     0.384     0.066       14.291
     4.21     1.818     2.027     1.115     0.401     0.384     0.066       14.295
     4.22     1.818     2.027     1.115     0.401     0.384     0.066       14.299
     4.23     1.818     2.028     1.115     0.400     0.384     0.066       14.303
     4.24     1.819     2.028     1.115     0.400     0.384     0.066       14.307
     4.25     1.819     2.028     1.115     0.400     0.384     0.066       14.311
     4.26     1.819     2.029     1.115     0.400     0.384     0.066       14.316
     4.27     1.819     2.029     1.115     0.400     0.384     0.066       14.320
     4.28     1.819     2.029     1.115     0.400     0.384     0.066       14.324
     4.29     1.820     2.030     1.116     0.400     0.384     0.066       14.328
     4.30     1.820     2.030     1.116     0.400     0.384     0.066       14.333
     4.31     1.820     2.031     1.116     0.400     0.384     0.066       14.337
     4.32     1.820     2.031     1.116     0.400     0.384     0.066       14.341
     4.33     1.821     2.031     1.116     0.400     0.385     0.066       14.346
     4.34     1.821     2.032     1.116     0.399     0.385     0.066       14.350
     4.35     1.821     2.032     1.116     0.399     0.385     0.066       14.354
     4.36     1.821     2.033     1.116     0.399     0.385     0.066       14.358
     4.37     1.822     2.033     1.116     0.399     0.385     0.066       14.362
     4.38     1.822     2.034     1.116     0.399     0.385     0.066       14.366
     4.39     1.822     2.034     1.116     0.399     0.385     0.066       14.370
     4.40     1.823     2.035     1.116     0.399     0.385     0.066       14.374
     4.41     1.823     2.035     1.116     0.399     0.385     0.066       14.379
     4.42     1.823     2.036     1.117     0.399     0.385     0.066       14.383
     4.43     1.823     2.036     1.117     0.399     0.385     0.066       14.387
     4.44     1.824     2.036     1.117     0.398     0.385     0.066       14.391
     4.45     1.824     2.037     1.117     0.398     0.385     0.066       14.396
     4.46     1.824     2.037     1.117     0.398     0.385     0.066       14.400
     4.47     1.824     2.038     1.117     0.398     0.385     0.066       14.405
     4.48     1.824     2.038     1.117     0.398     0.385     0.066       14.409
     4.49     1.825     2.038     1.117     0.398     0.385     0.066       14.413
     4.50     1.825     2.039     1.117     0.398     0.385     0.066       14.418
     4.51     1.825     2.039     1.117     0.398     0.385     0.066       14.422
     4.52     1.825     2.040     1.117     0.398     0.385     0.066       14.427
     4.53     1.826     2.040     1.118     0.398     0.385     0.066       14.431
     4.54     1.826     2.041     1.118     0.397     0.385     0.066       14.436
     4.55     1.826     2.041     1.118     0.397     0.385     0.066       14.440
     4.56     1.826     2.042     1.118     0.397     0.386     0.066       14.444
     4.57     1.827     2.042     1.118     0.397     0.386     0.066       14.448
     4.58     1.827     2.043     1.118     0.397     0.386     0.066       14.452
     4.59     1.828     2.043     1.118     0.397     0.386     0.066       14.456
     4.60     1.828     2.044     1.118     0.397     0.386     0.066       14.460
     4.61     1.828     2.044     1.118     0.397     0.386     0.066       14.465
     4.62     1.828     2.045     1.118     0.397     0.386     0.066       14.470
     4.63     1.829     2.045     1.118     0.396     0.386     0.066       14.474
     4.64     1.829     2.046     1.118     0.396     0.386     0.066       14.479
     4.65     1.829     2.046     1.119     0.396     0.386     0.066       14.483
     4.66     1.829     2.046     1.119     0.396     0.386     0.066       14.488
     4.67     1.830     2.047     1.119     0.396     0.386     0.066       14.492
     4.68     1.830     2.047     1.119     0.396     0.386     0.066       14.497
     4.69     1.830     2.048     1.119     0.396     0.386     0.066       14.502
     4.70     1.830     2.048     1.119     0.396     0.386     0.066       14.506
     4.71     1.831     2.049     1.119     0.396     0.386     0.066       14.511
     4.72     1.831     2.049     1.119     0.396     0.386     0.066       14.516
     4.73     1.831     2.049     1.119     0.395     0.386     0.066       14.520
     4.74     1.831     2.050     1.119     0.395     0.386     0.066       14.525
     4.75     1.832     2.050     1.119     0.395     0.386     0.066       14.529
     4.76     1.832     2.051     1.120     0.395     0.386     0.066       14.534
     4.77     1.832     2.051     1.120     0.395     0.386     0.066       14.538
     4.78     1.833     2.052     1.120     0.395     0.387     0.066       14.543
     4.79     1.833     2.053     1.120     0.395     0.387     0.066       14.547
     4.80     1.833     2.053     1.120     0.395     0.387     0.066       14.551
     4.81     1.834     2.054     1.120     0.394     0.387     0.066       14.556
     4.82     1.834     2.054     1.120     0.394     0.387     0.066       14.561
     4.83     1.834     2.055     1.120     0.394     0.387     0.066       14.565
     4.84     1.834     2.055     1.120     0.394     0.387     0.066       14.570
     4.85     1.835     2.056     1.120     0.394     0.387     0.066       14.575
     4.86     1.835     2.056     1.120     0.394     0.387     0.066       14.580
     4.87     1.835     2.056     1.121     0.394     0.387     0.066       14.584
     4.88     1.835     2.057     1.121     0.394     0.387     0.066       14.589
     4.89     1.836     2.057     1.121     0.394     0.387     0.066       14.594
     4.90     1.836     2.058     1.121     0.394     0.387     0.066       14.599
     4.91     1.836     2.058     1.121     0.393     0.387     0.066       14.604
     4.92     1.837     2.059     1.121     0.393     0.387     0.066       14.608
     4.93     1.837     2.059     1.121     0.393     0.387     0.066       14.613
     4.94     1.837     2.060     1.121     0.393     0.387     0.066       14.618
     4.95     1.837     2.060     1.121     0.393     0.387     0.066       14.623
     4.96     1.838     2.061     1.121     0.393     0.387     0.066       14.627
     4.97     1.838     2.061     1.121     0.393     0.387     0.066       14.632
     4.98     1.838     2.062     1.122     0.393     0.387     0.066       14.637
     4.99     1.839     2.063     1.122     0.392     0.388     0.066       14.641
     5.00     1.839     2.063     1.122     0.392     0.388     0.066       14.646
     5.01     1.840     2.064     1.122     0.392     0.388     0.066       14.651
     5.02     1.840     2.064     1.122     0.392     0.388     0.066       14.656
     5.03     1.840     2.065     1.122     0.392     0.388     0.066       14.660
     5.04     1.840     2.065     1.122     0.392     0.388     0.066       14.665
     5.05     1.841     2.066     1.122     0.392     0.388     0.066       14.670
     5.06     1.841     2.066     1.122     0.392     0.388     0.066       14.675
     5.07     1.841     2.067     1.122     0.392     0.388     0.066       14.680
     5.08     1.842     2.067     1.123     0.391     0.388     0.066       14.685
     5.09     1.842     2.068     1.123     0.391     0.388     0.066       14.690
     5.10     1.842     2.068     1.123     0.391     0.388     0.066       14.695
     5.11     1.842     2.069     1.123     0.391     0.388     0.066       14.700
     5.12     1.843     2.069     1.123     0.391     0.388     0.066       14.705
     5.13     1.843     2.070     1.123     0.391     0.388     0.066       14.710
     5.14     1.843     2.070     1.123     0.391     0.388     0.066       14.715
     5.15     1.844     2.071     1.123     0.391     0.388     0.066       14.720
     5.16     1.844     2.071     1.123     0.390     0.388     0.066       14.725
     5.17     1.844     2.072     1.123     0.390     0.388     0.066       14.730
     5.18     1.845     2.073     1.124     0.390     0.389     0.066       14.735
     5.19     1.845     2.073     1.124     0.390     0.389     0.066       14.740
     5.20     1.846     2.074     1.124     0.390     0.389     0.066       14.744
     5.21     1.846     2.074     1.124     0.390     0.389     0.066       14.750
     5.22     1.846     2.075     1.124     0.390     0.389     0.066       14.755
     5.23     1.846     2.076     1.124     0.390     0.389     0.066       14.760
     5.24     1.847     2.076     1.124     0.389     0.389     0.066       14.765
     5.25     1.847     2.077     1.124     0.389     0.389     0.066       14.770
     5.26     1.847     2.077     1.124     0.389     0.389     0.066       14.775
     5.27     1.848     2.078     1.124     0.389     0.389     0.066       14.780
     5.28     1.848     2.078     1.125     0.389     0.389     0.066       14.785
     5.29     1.848     2.079     1.125     0.389     0.389     0.066       14.791
     5.30     1.849     2.079     1.125     0.389     0.389     0.066       14.796
     5.31     1.849     2.080     1.125     0.389     0.389     0.066       14.801
     5.32     1.849     2.080     1.125     0.388     0.389     0.066       14.806
     5.33     1.850     2.081     1.125     0.388     0.389     0.066       14.812
     5.34     1.850     2.081     1.125     0.388     0.389     0.066       14.817
