    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
     4.21     1.838     1.992     1.083     0.409     0.369     0.064       12.444
     4.22     1.838     1.992     1.083     0.409     0.369     0.064       12.445
     4.23     1.838     1.992     1.083     0.409     0.369     0.064       12.447
     4.24     1.838     1.991     1.083     0.409     0.369     0.064       12.449
     4.25     1.838     1.991     1.083     0.409     0.369     0.064       12.451
     4.26     1.838     1.991     1.083     0.409     0.369     0.064       12.453
     4.27     1.838     1.991     1.084     0.409     0.369     0.064       12.455
     4.28     1.838     1.991     1.084     0.409     0.369     0.064       12.457
     4.29     1.838     1.991     1.084     0.409     0.369     0.064       12.459
     4.30     1.838     1.991     1.084     0.409     0.369     0.064       12.461
     4.31     1.837     1.991     1.084     0.409     0.369     0.064       12.463
     4.32     1.837     1.991     1.084     0.409     0.369     0.064       12.465
     4.33     1.837     1.991     1.084     0.409     0.369     0.064       12.467
     4.34     1.837     1.991     1.084     0.409     0.369     0.064       12.469
     4.35     1.837     1.991     1.084     0.409     0.369     0.064       12.471
     4.36     1.837     1.991     1.084     0.409     0.369     0.064       12.472
     4.37     1.837     1.991     1.084     0.409     0.369     0.064       12.474
     4.38     1.837     1.991     1.084     0.409     0.369     0.064       12.476
     4.39     1.837     1.991     1.084     0.409     0.369     0.064       12.477
     4.40     1.838     1.992     1.084     0.409     0.369     0.064       12.479
     4.41     1.837     1.992     1.084     0.409     0.369     0.064       12.481
     4.42     1.837     1.992     1.084     0.409     0.369     0.064       12.483
     4.43     1.837     1.991     1.084     0.409     0.370     0.064       12.485
     4.44     1.837     1.991     1.084     0.409     0.370     0.064       12.487
     4.45     1.837     1.991     1.084     0.409     0.370     0.064       12.489
     4.46     1.837     1.991     1.084     0.409     0.370     0.064       12.491
     4.47     1.837     1.991     1.084     0.409     0.370     0.064       12.493
     4.48     1.837     1.991     1.084     0.409     0.370     0.064       12.495
     4.49     1.837     1.991     1.084     0.409     0.370     0.064       12.497
     4.50     1.837     1.991     1.084     0.409     0.370     0.064       12.499
     4.51     1.837     1.991     1.084     0.409     0.370     0.064       12.501
     4.52     1.837     1.991     1.084     0.409     0.370     0.064       12.503
     4.53     1.837     1.991     1.084     0.409     0.370     0.064       12.505
     4.54     1.836     1.991     1.084     0.409     0.370     0.064       12.507
     4.55     1.836     1.991     1.084     0.409     0.370     0.064       12.509
     4.56     1.837     1.991     1.084     0.409     0.370     0.064       12.511
     4.57     1.837     1.991     1.084     0.409     0.370     0.064       12.512
     4.58     1.837     1.992     1.084     0.409     0.370     0.064       12.514
     4.59     1.837     1.992     1.084     0.409     0.370     0.064       12.516
     4.60     1.837     1.992     1.084     0.409     0.370     0.064       12.517
     4.61     1.837     1.992     1.084     0.409     0.370     0.064       12.519
     4.62     1.837     1.992     1.084     0.409     0.370     0.064       12.521
     4.63     1.837     1.992     1.084     0.409     0.370     0.064       12.523
     4.64     1.837     1.992     1.084     0.409     0.370     0.064       12.525
     4.65     1.837     1.992     1.085     0.409     0.370     0.064       12.527
     4.66     1.836     1.992     1.085     0.409     0.370     0.064       12.529
     4.67     1.836     1.992     1.085     0.409     0.370     0.064       12.532
     4.68     1.836     1.992     1.085     0.409     0.370     0.064       12.534
     4.69     1.836     1.992     1.085     0.409     0.370     0.064       12.536
     4.70     1.836     1.992     1.085     0.409     0.370     0.064       12.538
     4.71     1.836     1.992     1.085     0.409     0.370     0.064       12.540
     4.72     1.836     1.992     1.085     0.409     0.370     0.064       12.542
     4.73     1.836     1.992     1.085     0.409     0.370     0.064       12.544
     4.74     1.836     1.992     1.085     0.409     0.370     0.064       12.546
     4.75     1.836     1.992     1.085     0.409     0.370     0.064       12.548
     4.76     1.836     1.992     1.085     0.409     0.370     0.064       12.550
     4.77     1.836     1.992     1.085     0.409     0.370     0.064       12.552
     4.78     1.836     1.992     1.085     0.409     0.370     0.064       12.553
     4.79     1.836     1.992     1.085     0.409     0.370     0.064       12.555
     4.80     1.836     1.992     1.085     0.409     0.370     0.064       12.557
     4.81     1.836     1.992     1.085     0.409     0.370     0.064       12.559
     4.82     1.836     1.992     1.085     0.409     0.370     0.064       12.561
     4.83     1.836     1.992     1.085     0.409     0.370     0.064       12.563
     4.84     1.836     1.992     1.085     0.409     0.370     0.064       12.566
     4.85     1.836     1.992     1.085     0.409     0.370     0.064       12.568
     4.86     1.836     1.992     1.085     0.409     0.370     0.064       12.570
     4.87     1.836     1.992     1.085     0.409     0.370     0.064       12.572
     4.88     1.836     1.992     1.085     0.409     0.370     0.064       12.574
     4.89     1.836     1.992     1.085     0.409     0.370     0.064       12.576
     4.90     1.836     1.992     1.085     0.409     0.370     0.064       12.578
     4.91     1.835     1.992     1.085     0.409     0.370     0.064       12.580
     4.92     1.835     1.992     1.085     0.409     0.370     0.064       12.583
     4.93     1.835     1.992     1.085     0.409     0.370     0.064       12.585
     4.94     1.835     1.992     1.085     0.409     0.370     0.064       12.587
     4.95     1.835     1.992     1.085     0.409     0.370     0.064       12.589
     4.96     1.835     1.992     1.085     0.409     0.370     0.064       12.591
     4.97     1.835     1.992     1.085     0.409     0.370     0.064       12.593
     4.98     1.836     1.992     1.085     0.409     0.370     0.064       12.594
     4.99     1.836     1.993     1.086     0.408     0.370     0.064       12.596
     5.00     1.836     1.993     1.086     0.408     0.370     0.064       12.598
     5.01     1.836     1.993     1.086     0.408     0.370     0.064       12.600
     5.02     1.836     1.993     1.086     0.408     0.370     0.064       12.602
     5.03     1.836     1.993     1.086     0.408     0.370     0.064       12.605
     5.04     1.835     1.993     1.086     0.408     0.370     0.064       12.607
     5.05     1.835     1.993     1.086     0.408     0.370     0.064       12.609
     5.06     1.835     1.993     1.086     0.408     0.370     0.064       12.611
     5.07     1.835     1.993     1.086     0.408     0.370     0.064       12.613
     5.08     1.835     1.993     1.086     0.408     0.370     0.064       12.616
     5.09     1.835     1.993     1.086     0.408     0.370     0.064       12.618
     5.10     1.835     1.993     1.086     0.408     0.370     0.064       12.620
     5.11     1.835     1.993     1.086     0.408     0.370     0.064       12.622
     5.12     1.835     1.993     1.086     0.408     0.370     0.064       12.624
     5.13     1.835     1.993     1.086     0.408     0.370     0.064       12.626
     5.14     1.835     1.993     1.086     0.408     0.370     0.064       12.629
     5.15     1.835     1.993     1.086     0.408     0.370     0.064       12.631
     5.16     1.835     1.993     1.086     0.408     0.370     0.064       12.633
     5.17     1.835     1.993     1.086     0.408     0.370     0.064       12.635
     5.18     1.835     1.993     1.086     0.408     0.370     0.064       12.637
     5.19     1.835     1.993     1.086     0.408     0.370     0.064       12.638
     5.20     1.835     1.993     1.086     0.408     0.371     0.064       12.640
     5.21     1.835     1.993     1.086     0.408     0.371     0.064       12.643
     5.22     1.835     1.994     1.086     0.408     0.371     0.064       12.645
     5.23     1.835     1.994     1.086     0.408     0.371     0.064       12.647
     5.24     1.835     1.994     1.086     0.408     0.371     0.064       12.649
     5.25     1.835     1.994     1.086     0.408     0.371     0.064       12.651
     5.26     1.835     1.994     1.086     0.408     0.371     0.064       12.654
     5.27     1.835     1.994     1.086     0.408     0.371     0.064       12.656
     5.28     1.835     1.994     1.086     0.408     0.371     0.064       12.658
     5.29     1.835     1.994     1.086     0.408     0.371     0.064       12.660
     5.30     1.835     1.994     1.086     0.408     0.371     0.064       12.663
     5.31     1.835     1.994     1.086     0.408     0.371     0.064       12.665
     5.32     1.835     1.994     1.087     0.408     0.371     0.064       12.667
     5.33     1.835     1.994     1.087     0.408     0.371     0.064       12.669
     5.34     1.835     1.994     1.087     0.408     0.371     0.064       12.672
